id_hecho;n_victimas;fecha;aaaa;mm;dd;hora;hh;direccion_normalizada;calle;altura;cruce;otra_direccion;comuna;tipo_de_calle;geocodificacion_caba;longitud;latitud;participantes;victima;contraparte;gravedad;tipo_de_dato
LC-2021-0391153;1;2021-08-06;2021;8;6;20:10:00;20;BELGRANO AV. 1322;BELGRANO AV.;1322;;SD;1;AVENIDA;Point (107185.333351988 101742.632428577);-58.384955833164;-34.613536471293;SD-SD;SD;SD;SD;definitivo
LC-2021-0391772;1;2021-08-07;2021;8;7;18:00:00;18;SAN JUAN AV. 614;SAN JUAN AV.;614;;SD;1;AVENIDA;Point (108155.234280173 100788.419774201);-58.374371602904;-34.622130921953;BICICLETA-OBJETO FIJO;BICICLETA;OBJETO FIJO;GRAVE;definitivo
LC-2021-0394291;1;2021-08-07;2021;8;7;08:30:00;8;SALTA y DE MAYO AV.;SALTA;0;DE MAYO AV.;SD;1;CALLE;Point (107324.570666571 102224.590733928);-58.383441816107;-34.609190927189;PEATON-TRANSPORTE PUBLICO;PEATON;TRANSPORTE PUBLICO;SD;definitivo
LC-2021-0402867;1;2021-08-07;2021;8;7;15:00:00;15;MORENO 1500;MORENO;1500;;SD;1;CALLE;Point (106957.318653277 101851.475040497);-58.387442831217;-34.612556879050;SD-SD;SD;SD;SD;definitivo
LC-2021-0404959;3;2021-08-08;2021;8;8;18:45:00;18;SAN JUAN AV. 1750;SAN JUAN AV.;1750;;SD;1;AVENIDA;Point (106661.456167677 100708.461480701);-58.390659768961;-34.622862404096;AUTO-SD;AUTO;SD;SD;definitivo
HC-2021-0392252;1;2021-08-08;2021;8;8;09:29:00;9;AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y BRASIL;AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI;;;AU FRONDIZI KM 2,9 (ALTURA BRASIL);1;AUTOPISTA;Point (107720.23994349 100176.85080944);-58.37910943;-34.62764718;MOTO-OBJETO FIJO;MOTO;OBJETO FIJO;MORTAL;definitivo
LC-2021-0391973;1;2021-08-08;2021;8;8;01:20:00;1;SAN JUAN AV. y SAN JOSE;SAN JUAN AV.;0;SAN JOSE;SD;1;AVENIDA;Point (107104.112073237 100760.536891746);-58.385833251800;-34.622390029979;SD-SD;SD;SD;SD;definitivo
LC-2021-0393469;1;2021-08-09;2021;8;9;12:00:00;12;MITRE, BARTOLOME y URUGUAY;MITRE, BARTOLOME;0;URUGUAY;SD;1;CALLE;Point (107061.361972363 102400.194535702);-58.386312959533;-34.607609793028;SD-SD;SD;SD;SD;definitivo
LC-2021-0393660;2;2021-08-09;2021;8;9;13:00:00;13;DEL LIBERTADOR AV. y JUNCAL;DEL LIBERTADOR AV.;0;JUNCAL;SD;1;AVENIDA;Point (108069.689868145 104046.200180244);-58.375335179965;-34.592764629935;SD-SD;SD;SD;SD;definitivo
LC-2021-0395387;1;2021-08-10;2021;8;10;12:05:00;12;CASEROS AV. y BAIGORRI;CASEROS AV.;0;BAIGORRI;SD;1;AVENIDA;Point (106971.34363037 99544.3294903928);-58.387271098401;-34.633354290707;MOTO-CAMION;MOTO;CAMION;SD;definitivo
LC-2021-0395864;1;2021-08-10;2021;8;10;15:10:00;15;SAN JOSE e INDEPENDENCIA AV.;SAN JOSE;0;INDEPENDENCIA AV.;SD;1;CALLE;Point (107100.413930595 101264.415994975);-58.385877763563;-34.617847891475;SD-SD;SD;SD;SD;definitivo
LC-2021-0396776;1;2021-08-10;2021;8;10;20:00:00;20;INDEPENDENCIA AV. y BOLIVAR;INDEPENDENCIA AV.;0;BOLIVAR;SD;1;AVENIDA;Point (108273.551521594 101340.100942515);-58.373086767518;-34.617156911685;SD-SD;SD;SD;SD;definitivo
LC-2021-0396542;1;2021-08-10;2021;8;10;21:20:00;21;9 DE JULIO AV. y ARENALES;9 DE JULIO AV.;0;ARENALES;SD;1;AVENIDA;Point (107387.058250327 103876.264372894);-58.382774795878;-34.594301604803;TAXI-AUTO;TAXI;AUTO;SD;definitivo
LC-2021-0397423;1;2021-08-11;2021;8;11;12:00:00;12;GARAY, JUAN DE AV. 1031;GARAY, JUAN DE AV.;1031;;SD;1;AVENIDA;Point (107720.363108825 100368.571954252);-58.379109826244;-34.625918933301;BICICLETA-TRANSPORTE PUBLICO;BICICLETA;TRANSPORTE PUBLICO;SD;definitivo
LC-2021-0398175;1;2021-08-11;2021;8;11;16:50:00;16;SOLIS y CONSTITUCION;SOLIS;0;CONSTITUCION;SD;1;CALLE;Point (106753.308308812 100464.041569814);-58.389656234790;-34.625065104236;PEATON-AUTO;PEATON;AUTO;SD;definitivo
LC-2021-0396812;1;2021-08-11;2021;8;11;08:00:00;8;ESTADOS UNIDOS y AZOPARDO;ESTADOS UNIDOS;0;AZOPARDO;SD;1;CALLE;Point (108805.248539014 101224.419249865);-58.367288073143;-34.618195315339;SD-SD;SD;SD;SD;definitivo
LC-2021-0399916;1;2021-08-12;2021;8;12;15:50:00;15;DEFENSA y BRASIL;DEFENSA;0;BRASIL;SD;1;CALLE;Point (108455.158634969 100429.02125739);-58.371097541784;-34.625368266057;BICICLETA-TRANSPORTE PUBLICO;BICICLETA;TRANSPORTE PUBLICO;SD;definitivo
LC-2021-0399195;1;2021-08-12;2021;8;12;10:10:00;10;LOLA MORA y MANSO JUANA;LOLA MORA;0;MANSO JUANA;SD;1;CALLE;Point (109314.811844498 101119.713257265);-58.361730701624;-34.619134703720;PEATON-AUTO;PEATON;AUTO;SD;definitivo
LC-2021-0400080;1;2021-08-12;2021;8;12;18:50:00;18;SAN JOSE y ALSINA, ADOLFO;SAN JOSE;0;ALSINA, ADOLFO;SD;1;CALLE;Point (107075.285546683 102014.297172257);-58.386157965049;-34.611088334287;SD-SD;SD;SD;SD;definitivo
LC-2021-0401601;1;2021-08-13;2021;8;13;15:52:00;15;RAWSON DE DELLEPIANE, ELVIRA AV. y DEALESSI, PIERINA;RAWSON DE DELLEPIANE, ELVIRA AV.;0;DEALESSI, PIERINA;SD;1;AVENIDA;Point (109331.156651483 100659.377868922);-58.361547442644;-34.623284196371;MOTO-UTILITARIO;MOTO;UTILITARIO;SD;definitivo
LC-2021-0402213;1;2021-08-13;2021;8;13;20:00:00;20;LIMA y BRASIL;LIMA;0;BRASIL;SD;1;CALLE;Point (107433.796477131 100255.683192109);-58.382233829418;-34.626938657191;PEATON-TRANSPORTE PUBLICO;PEATON;TRANSPORTE PUBLICO;SD;definitivo
LC-2021-0400618;1;2021-08-13;2021;8;13;04:30:00;4;BELGRANO AV. y SALTA;BELGRANO AV.;0;SALTA;SD;1;AVENIDA;Point (107344.572479637 101776.19483334);-58.383219889690;-34.613232807534;SD-SD;SD;SD;SD;definitivo
LC-2021-0401763;1;2021-08-13;2021;8;13;17:25:00;17;SAN JOSE y ALSINA, ADOLFO;SAN JOSE;0;ALSINA, ADOLFO;SD;1;CALLE;Point (107075.285546683 102014.297172257);-58.386157965049;-34.611088334287;SD-SD;SD;SD;SD;definitivo
LC-2021-0402479;2;2021-08-14;2021;8;14;00:40:00;0;INDEPENDENCIA AV. y SOLIS;INDEPENDENCIA AV.;0;SOLIS;SD;1;AVENIDA;Point (106692.15004353 101239.023518056);-58.390329218823;-34.618079511421;SD-SD;SD;SD;SD;definitivo
LC-2021-0402790;1;2021-08-14;2021;8;14;08:30:00;8;ESTADOS UNIDOS e IRIGOYEN, BERNARDO DE;ESTADOS UNIDOS;0;IRIGOYEN, BERNARDO DE;SD;1;CALLE;Point (107616.072309652 101191.483230565);-58.380254445457;-34.618501665839;SD-SD;SD;SD;SD;definitivo
LC-2021-0404138;1;2021-08-14;2021;8;14;18:00:00;18;BELGRANO AV. y SALTA;BELGRANO AV.;0;SALTA;SD;1;AVENIDA;Point (107344.572479637 101776.19483334);-58.383219889690;-34.613232807534;SD-SD;SD;SD;SD;definitivo
LC-2021-0404175;1;2021-08-15;2021;8;15;16:10:00;16;COCHABAMBA 51;COCHABAMBA;51;;SD;1;CALLE;Point (108889.848417749 100745.920327822);-58.366360619975;-34.622507964985;SD-SD;SD;SD;SD;definitivo
LC-2021-0404393;1;2021-08-15;2021;8;15;20:00:00;20;INDEPENDENCIA AV. 1633;INDEPENDENCIA AV.;1633;;SD;1;AVENIDA;Point (106773.476193256 101265.022388787);-58.389442652975;-34.61784461801;SD-SD;SD;SD;SD;definitivo
LC-2021-0404870;1;2021-08-16;2021;8;16;07:30:00;7;SD;;;;SD;1;SD;Point (107526.8702169198077172 105270.64924924273509532);-58.381263;-34.581731;SD-AUTO;SD;AUTO;SD;definitivo
LC-2021-0422161;1;2021-08-16;2021;8;16;21:30:00;21;DEL LIBERTADOR AV. 110;DEL LIBERTADOR AV.;110;;SD;1;AVENIDA;Point (108043.871697226 104041.5575639);-58.375616569391;-34.592806681632;SD-SD;SD;SD;SD;definitivo
LC-2021-0405935;2;2021-08-17;2021;8;17;07:30:00;7;SANTIAGO DEL ESTERO 1192;SANTIAGO DEL ESTERO;1192;;SD;1;CALLE;Point (107256.555702642 100783.211347869);-58.38417112932;-34.622184574822;AUTO-CAMION;AUTO;CAMION;SD;definitivo
LC-2021-0406158;1;2021-08-17;2021;8;17;10:50:00;10;MOREAU DE JUSTO, ALICIA AV. y VILLAFLOR, AZUCENA;MOREAU DE JUSTO, ALICIA AV.;0;VILLAFLOR, AZUCENA;SD;1;AVENIDA;Point (108896.983523302 101899.185374643);-58.366294836312;-34.612111920553;AUTO-UTILITARIO;AUTO;UTILITARIO;SD;definitivo
LC-2021-0406758;1;2021-08-17;2021;8;17;00:00:00;0;PIEDRAS 867;PIEDRAS;867;;SD;1;CALLE;Point (107864.870285791 101225.986312691);-58.377541883216;-34.618188777896;BICICLETA-UTILITARIO;BICICLETA;UTILITARIO;SD;definitivo
LC-2021-0406577;1;2021-08-17;2021;8;17;11:45:00;11;SD;;;;SD;1;SD;Point (107526.8702169198077172 105270.64924924273509532);-58.381263;-34.581731;SD-SD;SD;SD;SD;definitivo
LC-2021-0409047;1;2021-08-18;2021;8;18;14:30:00;14;BRASIL y LIMA;BRASIL;0;LIMA;SD;1;CALLE;Point (107433.796477131 100255.683192109);-58.382233829418;-34.626938657191;BICICLETA-AUTO;BICICLETA;AUTO;SD;definitivo
LC-2021-0408918;1;2021-08-18;2021;8;18;14:40:00;14;DEL LIBERTADOR AV. y CERRITO;DEL LIBERTADOR AV.;0;CERRITO;SD;1;AVENIDA;Point (107461.176446497 104497.750644719);-58.381972268502;-34.588698726116;BICICLETA-MOTO;BICICLETA;MOTO;SD;definitivo
LC-2021-0409611;1;2021-08-18;2021;8;18;16:00:00;16;BRASIL y LIMA;BRASIL;0;LIMA;SD;1;CALLE;Point (107433.796477131 100255.683192109);-58.382233829418;-34.626938657191;PEATON-TRANSPORTE PUBLICO;PEATON;TRANSPORTE PUBLICO;GRAVE;definitivo
LC-2021-0408983;1;2021-08-18;2021;8;18;14:00:00;14;GARAY, JUAN DE AV. 1562;GARAY, JUAN DE AV.;1562;;SD;1;AVENIDA;Point (106918.897468295 100213.213071013);-58.387848486334;-34.627325073929;SD-SD;SD;SD;SD;definitivo
LC-2021-0409005;1;2021-08-18;2021;8;18;13:00:00;13;HUMBERTO 1Â° y BOLIVAR;HUMBERTO 1Â°;0;BOLIVAR;SD;1;CALLE;Point (108294.529541305 100944.680404692);-58.372854186949;-34.620721218806;SD-SD;SD;SD;SD;definitivo
LC-2021-0409613;1;2021-08-18;2021;8;18;15:00:00;15;SALTA 1842;SALTA;1842;;SD;1;CALLE;Point (107408.483301214 99960.0635326605);-58.382507306909;-34.629603666778;SD-SD;SD;SD;SD;definitivo
LC-2021-0409739;1;2021-08-18;2021;8;18;20:10:00;20;CERRITO 621;CERRITO;621;;SD;1;CALLE;Point (107443.384317307 103114.29583875);-58.382154167369;-34.601169909014;SD-SD;SD;SD;SD;definitivo
LC-2021-0409938;1;2021-08-19;2021;8;19;00:10:00;0;9 DE JULIO AV. y ARENALES;9 DE JULIO AV.;0;ARENALES;SD;1;AVENIDA;Point (107387.058250327 103876.264372894);-58.382774795878;-34.594301604803;SD-SD;SD;SD;SD;definitivo
LC-2021-0410679;1;2021-08-19;2021;8;19;08:20:00;8;9 DE JULIO AV. y PERON, JUAN DOMINGO, TTE. GENERAL;9 DE JULIO AV.;0;PERON, JUAN DOMINGO, TTE. GENERAL;SD;1;AVENIDA;Point (107485.437156478 102564.888925054);-58.381690911484;-34.606122187870;SD-SD;SD;SD;SD;definitivo
LC-2021-0413644;1;2021-08-20;2021;8;20;19:20:00;19;9 DE JULIO AV. y SAN JUAN AV.;9 DE JULIO AV.;0;SAN JUAN AV.;SD;1;AVENIDA;Point (107547.522909504 100786.867056927);-58.380998330204;-34.622149537067;MOTO-AUTO;MOTO;AUTO;SD;definitivo
LC-2021-0412153;1;2021-08-20;2021;8;20;07:40:00;7;TUCUMAN y LIBERTAD;TUCUMAN;0;LIBERTAD;SD;1;CALLE;Point (107284.700074222 103083.180286769);-58.383883827624;-34.601451527324;SD-SD;SD;SD;SD;definitivo
LC-2021-0416248;1;2021-08-20;2021;8;20;20:50:00;20;ESTADOS UNIDOS y HUERGO, ING. AV.;ESTADOS UNIDOS;0;HUERGO, ING. AV.;SD;1;CALLE;Point (108881.589020515 101232.825762772);-58.366455751391;-34.618118881871;SD-SD;SD;SD;SD;definitivo
LC-2021-0414460;1;2021-08-21;2021;8;21;13:30:00;13;SALTA y CHILE;SALTA;0;CHILE;SD;1;CALLE;Point (107358.402192128 101409.828275613);-58.383065946866;-34.616535283699;SD-SD;SD;SD;SD;definitivo
LC-2021-0414551;1;2021-08-21;2021;8;21;14:00:00;14;9 DE JULIO AV. y ARROYO;9 DE JULIO AV.;0;ARROYO;SD;1;AVENIDA;Point (107452.288092075 104177.515705035);-58.382066363241;-34.591585527472;SD-SD;SD;SD;SD;definitivo
LC-2021-0415841;2;2021-08-22;2021;8;22;18:40:00;18;MANSO JUANA 900;MANSO JUANA;900;;SD;1;CALLE;Point (109221.167650082 102351.277443424);-58.362765105449;-34.608033736896;BICICLETA-AUTO;BICICLETA;AUTO;SD;definitivo
LC-2021-0416041;1;2021-08-22;2021;8;22;22:40:00;22;INDEPENDENCIA AV. y PASEO COLON AV.;INDEPENDENCIA AV.;0;PASEO COLON AV.;SD;1;AVENIDA;Point (108574.827888364 101338.97776274);-58.369801708390;-34.617164579149;MOTO-SD;MOTO;SD;SD;definitivo
LC-2021-0415538;1;2021-08-22;2021;8;22;12:30:00;12;PASEO COLON AV. e INDEPENDENCIA AV.;PASEO COLON AV.;0;INDEPENDENCIA AV.;SD;1;AVENIDA;Point (108574.827888364 101338.97776274);-58.369801708390;-34.617164579149;SD-SD;SD;SD;SD;definitivo
LC-2021-0415604;1;2021-08-22;2021;8;22;14:50:00;14;AZOPARDO y GARAY, JUAN DE AV.;AZOPARDO;0;GARAY, JUAN DE AV.;SD;1;CALLE;Point (108865.859188713 100577.4734404);-58.366620459628;-34.624026616065;SD-SD;SD;SD;SD;definitivo
LC-2021-0415909;1;2021-08-22;2021;8;22;20:00:00;20;PELLEGRINI, CARLOS y PERON, JUAN DOMINGO, TTE. GENERAL;PELLEGRINI, CARLOS;0;PERON, JUAN DOMINGO, TTE. GENERAL;SD;1;CALLE;Point (107563.566363098 102569.107735192);-58.380839158483;-34.606083589264;SD-SD;SD;SD;SD;definitivo
LC-2021-0417820;1;2021-08-23;2021;8;23;19:00:00;19;BELGRANO AV. y ROCA, JULIO A., PRESIDENTE DIAGONAL SUR AV.;BELGRANO AV.;0;ROCA, JULIO A., PRESIDENTE DIAGONAL SUR AV.;SD;1;AVENIDA;Point (107861.386379618 101818.236014355);-58.377585321110;-34.612850030324;AUTO-TRANSPORTE PUBLICO;AUTO;TRANSPORTE PUBLICO;SD;definitivo
LC-2021-0416628;1;2021-08-23;2021;8;23;09:45:00;9;9 DE JULIO AV. y MORENO;9 DE JULIO AV.;0;MORENO;SD;1;AVENIDA;Point (107527.160790623 101926.505120168);-58.381230405776;-34.611876536914;SD-SD;SD;SD;SD;definitivo
LC-2021-0417541;1;2021-08-23;2021;8;23;13:20:00;13;9 DE JULIO AV. y SANTA FE AV.;9 DE JULIO AV.;0;SANTA FE AV.;SD;1;AVENIDA;Point (107419.956048989 103749.962761122);-58.382415088692;-34.595439906299;SD-SD;SD;SD;SD;definitivo
LC-2021-0417482;1;2021-08-23;2021;8;23;15:30:00;15;ENTRE RIOS AV. 1250;ENTRE RIOS AV.;1250;;SD;1;AVENIDA;Point (106607.873257945 100649.215439714);-58.391243607103;-34.623396814618;TRANSPORTE PUBLICO-TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;SD;definitivo
LC-2021-0419528;1;2021-08-24;2021;8;24;15:30:00;15;BELGRANO AV. y PASEO COLON AV.;BELGRANO AV.;0;PASEO COLON AV.;SD;1;AVENIDA;Point (108597.319481693 101875.413064459);-58.369561866503;-34.612328751683;MOTO-SD;MOTO;SD;SD;definitivo
LC-2021-0418963;1;2021-08-24;2021;8;24;09:00:00;9;YRIGOYEN, HIPOLITO AV. 1530;YRIGOYEN, HIPOLITO AV.;1530;;SD;1;AVENIDA;Point (106906.120648218 102110.865488078);-58.388003146205;-34.610218971394;SD-SD;SD;SD;GRAVE;definitivo
LC-2021-0421314;1;2021-08-25;2021;8;25;12:15:00;12;PELLEGRINI, CARLOS y TUCUMAN;PELLEGRINI, CARLOS;0;TUCUMAN;SD;1;CALLE;Point (107539.548644143 103093.650315186);-58.381105632444;-34.601355319893;MOTO-AUTO;MOTO;AUTO;SD;definitivo
LC-2021-0421968;2;2021-08-25;2021;8;25;20:00:00;20;SAN JUAN AV. y CEVALLOS, VIRREY;SAN JUAN AV.;0;CEVALLOS, VIRREY;SD;1;AVENIDA;Point (106845.404340627 100742.012336146);-58.388654171054;-34.622558762547;PEATON-MOTO;PEATON;MOTO;SD;definitivo
LC-2021-0421306;1;2021-08-25;2021;8;25;14:10:00;14;BELGRANO AV. y DEFENSA;BELGRANO AV.;0;DEFENSA;SD;1;AVENIDA;Point (108380.434560845 101860.167836365);-58.371926443040;-34.612467960621;SD-SD;SD;SD;SD;definitivo
LC-2021-0421781;1;2021-08-25;2021;8;25;17:45:00;17;RAMOS MEJIA, JOSE MARIA, DR. AV. y ANTARTIDA ARGENTINA AV.;RAMOS MEJIA, JOSE MARIA, DR. AV.;0;ANTARTIDA ARGENTINA AV.;SD;1;AVENIDA;Point (108400.511771683 104560.184115112);-58.371734078764;-34.58812872128;SD-SD;SD;SD;SD;definitivo
LC-2021-0421831;1;2021-08-25;2021;8;25;17:00:00;17;IRIGOYEN, BERNARDO DE 1601;IRIGOYEN, BERNARDO DE;1601;;SD;1;CALLE;Point (107759.326205185 100183.334396657);-58.378683253756;-34.627588443294;SD-SD;SD;SD;SD;definitivo
LC-2021-0422084;1;2021-08-25;2021;8;25;21:50:00;21;ALVEAR, MARCELO T. DE y PELLEGRINI, CARLOS;ALVEAR, MARCELO T. DE;0;PELLEGRINI, CARLOS;SD;1;CALLE;Point (107511.031155458 103611.388338155);-58.381421068290;-34.596688418087;SD-SD;SD;SD;SD;definitivo
LC-2021-0422106;1;2021-08-25;2021;8;25;21:40:00;21;CERRITO y JUNCAL;CERRITO;0;JUNCAL;SD;1;CALLE;Point (107381.182533555 104039.14343666);-58.382840250853;-34.592833384668;SD-SD;SD;SD;SD;definitivo
LC-2021-0424189;1;2021-08-26;2021;8;26;21:30:00;21;SANTA FE AV. y 9 DE JULIO AV.;SANTA FE AV.;0;9 DE JULIO AV.;SD;1;AVENIDA;Point (107419.956048989 103749.962761122);-58.382415088692;-34.595439906299;SD-AUTO;SD;AUTO;SD;definitivo
LC-2021-0422686;1;2021-08-26;2021;8;26;10:00:00;10;GUIDO y PARERA;GUIDO;0;PARERA;SD;1;CALLE;Point (106994.011050057 104090.350902261);-58.387061068371;-34.592374467274;SD-SD;SD;SD;SD;definitivo
LC-2021-0422741;1;2021-08-26;2021;8;26;11:00:00;11;LAVALLE 1119;LAVALLE;1119;;SD;1;CALLE;Point (107402.835723804 102976.592783177);-58.382595023385;-34.602411513009;SD-SD;SD;SD;SD;definitivo
LC-2021-0422803;1;2021-08-26;2021;8;26;11:00:00;11;CORDOBA AV. y MADERO, EDUARDO AV.;CORDOBA AV.;0;MADERO, EDUARDO AV.;SD;1;AVENIDA;Point (108602.897771037 103429.39485413);-58.369516695333;-34.598320475708;SD-SD;SD;SD;SD;definitivo
LC-2021-0422829;1;2021-08-26;2021;8;26;10:30:00;10;MADERO, EDUARDO AV. y CORDOBA AV.;MADERO, EDUARDO AV.;0;CORDOBA AV.;SD;1;AVENIDA;Point (108602.897771037 103429.39485413);-58.369516695333;-34.598320475708;SD-SD;SD;SD;SD;definitivo
LC-2021-0424091;1;2021-08-26;2021;8;26;22:20:00;22;MAIPU AV. y JUNCAL;MAIPU AV.;0;JUNCAL;SD;1;AVENIDA;Point (108069.689868145 104046.200180244);-58.375335179965;-34.592764629935;SD-SD;SD;SD;SD;definitivo
LC-2021-0427052;1;2021-08-28;2021;8;28;17:30:00;17;PAVON y SAENZ PEÃ‘A, LUIS, PRES.;PAVON;0;SAENZ PEÃ‘A, LUIS, PRES.;SD;1;CALLE;Point (106977.533958955 100341.037900689);-58.387210092950;-34.626172417922;PEATON-MOVIL;PEATON;MOVIL;SD;definitivo
LC-2021-0426889;2;2021-08-28;2021;8;28;16:30:00;16;SAENZ PEÃ‘A, LUIS, PRES. y CALVO, CARLOS;SAENZ PEÃ‘A, LUIS, PRES.;0;CALVO, CARLOS;SD;1;CALLE;Point (106967.694348805 101030.678351233);-58.387323014903;-34.619955797509;SD-SD;SD;SD;SD;definitivo
LC-2021-0427478;1;2021-08-29;2021;8;29;04:00:00;4;TUCUMAN y SAN MARTIN;TUCUMAN;0;SAN MARTIN;SD;1;CALLE;Point (108191.583401553 103136.871961436);-58.37399775623;-34.600960741578;PEATON-SD;PEATON;SD;SD;definitivo
LC-2021-0427787;1;2021-08-29;2021;8;29;10:48:00;10;BRASIL 1146;BRASIL;1146;;SD;1;CALLE;Point (107525.28457966 100140.034542335);-58.381235128014;-34.627980495892;PEATON-TRANSPORTE PUBLICO;PEATON;TRANSPORTE PUBLICO;GRAVE;definitivo
LC-2021-0428707;2;2021-08-30;2021;8;30;08:25:00;8;CHACABUCO y CHILE;CHACABUCO;0;CHILE;SD;1;CALLE;Point (108008.296462589 101444.370420534);-58.375980025247;-34.616219075699;SD-SD;SD;SD;SD;definitivo
LC-2021-0431813;1;2021-08-31;2021;8;31;14:30:00;14;GUEMES, MACACHA y DE LOS ITALIANOS AV.;GUEMES, MACACHA;0;DE LOS ITALIANOS AV.;SD;1;AVENIDA;Point (109333.850166267 102728.067775801);-58.361540695303;-34.604636183145;BICICLETA-AUTO;BICICLETA;AUTO;SD;definitivo
LC-2021-0432209;1;2021-08-31;2021;8;31;17:52:00;17;ESMERALDA y RIVADAVIA AV.;ESMERALDA;0;RIVADAVIA AV.;SD;1;CALLE;Point (107840.938880906 102332.950711627);-58.377812987123;-34.608210339078;MOTO-AUTO;MOTO;AUTO;SD;definitivo
LC-2021-0431960;1;2021-08-31;2021;8;31;15:30:00;15;GARAY, JUAN DE AV. 1502;GARAY, JUAN DE AV.;1502;;SD;1;AVENIDA;Point (106977.678903614 100216.138780481);-58.387207492589;-34.627298305424;SD-SD;SD;SD;SD;definitivo
LC-2021-0433356;1;2021-09-01;2021;9;1;13:10:00;13;LIMA y CHILE;LIMA;0;CHILE;SD;1;CALLE;Point (107495.740120811 101415.078973731);-58.381568502623;-34.616486965127;BICICLETA-AUTO;BICICLETA;AUTO;SD;definitivo
LC-2021-0433170;1;2021-09-01;2021;9;1;11:10:00;11;HORNOS, GRAL. y CASEROS AV.;HORNOS, GRAL.;0;CASEROS AV.;SD;1;AVENIDA;Point (107725.715430662 99989.9409980613);-58.379048034074;-34.629332016490;PEATON-AUTO;PEATON;AUTO;SD;definitivo
LC-2021-0434303;1;2021-09-01;2021;9;1;22:10:00;22;INDEPENDENCIA AV. y SALTA;INDEPENDENCIA AV.;0;SALTA;SD;1;AVENIDA;Point (107362.723109892 101276.925084236);-58.383017688006;-34.617733294945;SD-SD;SD;SD;SD;definitivo
LC-2021-0434675;1;2021-09-02;2021;9;2;07:40:00;7;SANTA FE AV. 784;SANTA FE AV.;784;;SD;1;AVENIDA;Point (107829.916623946 103772.706612708);-58.377946344235;-34.595231861483;SD-SD;SD;SD;SD;definitivo
LC-2021-0435073;1;2021-09-02;2021;9;2;08:30:00;8;9 DE JULIO AV. y ESTADOS UNIDOS;9 DE JULIO AV.;0;ESTADOS UNIDOS;SD;1;AVENIDA;Point (107538.919332372 101188.131285029);-58.381095687898;-34.618532447248;SD-SD;SD;SD;SD;definitivo
LC-2021-0436955;1;2021-09-03;2021;9;3;11:30:00;11;TACUARI 770;TACUARI;770;;SD;1;CALLE;Point (107769.638866466 101340.145692446);-58.378581315876;-34.617160420675;SD-SD;SD;SD;SD;definitivo
LC-2021-0438021;1;2021-09-03;2021;9;3;15:20:00;15;IRIGOYEN, BERNARDO DE 340;IRIGOYEN, BERNARDO DE;340;;SD;1;CALLE;Point (107612.219422677 101879.366657959);-58.380302584768;-34.612300839194;SD-SD;SD;SD;SD;definitivo
LC-2021-0439104;1;2021-09-04;2021;9;4;14:20:00;14;ALEM, LEANDRO N. AV. 731;ALEM, LEANDRO N. AV.;731;;SD;1;AVENIDA;Point (108509.996726863 103342.501255206);-58.370528572796;-34.599104540309;SD-SD;SD;SD;SD;definitivo
LC-2021-0440105;1;2021-09-05;2021;9;5;13:50:00;13;IRIGOYEN, BERNARDO DE y SAN JUAN AV.;IRIGOYEN, BERNARDO DE;0;SAN JUAN AV.;SD;1;AVENIDA;Point (107638.308135877 100788.281627915);-58.380008382205;-34.622136118522;SD-SD;SD;SD;SD;definitivo
LC-2021-0440345;1;2021-09-05;2021;9;5;14:15:00;14;RIVADAVIA AV. y RODRIGUEZ PEÃ‘A;RIVADAVIA AV.;0;RODRIGUEZ PEÃ‘A;SD;1;AVENIDA;Point (106672.043486024 102224.868092332);-58.390556147270;-34.609192841146;SD-SD;SD;SD;SD;definitivo
LC-2021-0439673;1;2021-09-05;2021;9;5;01:36:00;1;MOREAU DE JUSTO, ALICIA AV. y VILLAFLOR, AZUCENA;MOREAU DE JUSTO, ALICIA AV.;0;VILLAFLOR, AZUCENA;SD;1;AVENIDA;Point (108896.983523302 101899.185374643);-58.366294836312;-34.612111920553;TRANSPORTE PUBLICO-AUTO;TRANSPORTE PUBLICO;AUTO;SD;definitivo
LC-2021-0442715;1;2021-09-06;2021;9;6;21:00:00;21;CORRIENTES AV. y PELLEGRINI, CARLOS;CORRIENTES AV.;0;PELLEGRINI, CARLOS;SD;1;AVENIDA;Point (107550.963745187 102837.023423887);-58.380978922316;-34.603668578495;SD-SD;SD;SD;GRAVE;definitivo
LC-2021-0443493;1;2021-09-07;2021;9;7;11:30:00;11;SAN MARTIN y TUCUMAN;SAN MARTIN;0;TUCUMAN;SD;1;CALLE;Point (108191.583401553 103136.871961436);-58.37399775623;-34.600960741578;SD-SD;SD;SD;SD;definitivo
LC-2021-0444365;1;2021-09-07;2021;9;7;15:45:00;15;PASEO COLON AV. y GIUFFRA, JOSE M.,DR.;PASEO COLON AV.;0;GIUFFRA, JOSE M.,DR.;SD;1;AVENIDA;Point (108598.381968124 101273.893450918);-58.369544224646;-34.617751078831;SD-SD;SD;SD;SD;definitivo
