centroide;cruce;año;turno;cantidad_ciclistas;tipo_relevamiento
25;BRASIL@24 DE NOVIEMBRE;2015;mañana;13;macrocentro
25;BRASIL@24 DE NOVIEMBRE;2015;tarde;7;macrocentro
25;BRASIL@24 DE NOVIEMBRE;2016;mañana;7;macrocentro
25;BRASIL@24 DE NOVIEMBRE;2016;tarde;5;macrocentro
25;BRASIL@24 DE NOVIEMBRE;2017;mañana;16;macrocentro
25;BRASIL@24 DE NOVIEMBRE;2017;tarde;7;macrocentro
25;BRASIL@24 DE NOVIEMBRE;2019;mañana;25;macrocentro
25;BRASIL@24 DE NOVIEMBRE;2019;tarde;43;macrocentro
25;BRASIL@24 DE NOVIEMBRE;2021;mañana;13;macrocentro
25;BRASIL@24 DE NOVIEMBRE;2021;tarde;25;macrocentro
25;BRASIL@24 DE NOVIEMBRE;2023;mañana;15;macrocentro
25;BRASIL@24 DE NOVIEMBRE;2023;tarde;0;macrocentro
26;CONSTITUCION@SANCHEZ DE LORIA;2013;mañana;5;macrocentro
26;CONSTITUCION@SANCHEZ DE LORIA;2013;tarde;11;macrocentro
26;CONSTITUCION@SANCHEZ DE LORIA;2014;mañana;4;macrocentro
26;CONSTITUCION@SANCHEZ DE LORIA;2014;tarde;22;macrocentro
26;CONSTITUCION@SANCHEZ DE LORIA;2015;mañana;9;macrocentro
26;CONSTITUCION@SANCHEZ DE LORIA;2015;tarde;8;macrocentro
26;CONSTITUCION@SANCHEZ DE LORIA;2016;mañana;11;macrocentro
26;CONSTITUCION@SANCHEZ DE LORIA;2016;tarde;10;macrocentro
26;CONSTITUCION@SANCHEZ DE LORIA;2017;mañana;4;macrocentro
26;CONSTITUCION@SANCHEZ DE LORIA;2017;tarde;13;macrocentro
26;CONSTITUCION@SANCHEZ DE LORIA;2019;mañana;12;macrocentro
26;CONSTITUCION@SANCHEZ DE LORIA;2019;tarde;24;macrocentro
26;CONSTITUCION@SANCHEZ DE LORIA;2021;mañana;11;macrocentro
26;CONSTITUCION@SANCHEZ DE LORIA;2021;tarde;20;macrocentro
26;CONSTITUCION@SANCHEZ DE LORIA;2023;mañana;10;macrocentro
26;CONSTITUCION@SANCHEZ DE LORIA;2023;tarde;25;macrocentro
27;24 DE NOVIEMBRE@GARAY, JUAN DE;2013;mañana;9;macrocentro
27;24 DE NOVIEMBRE@GARAY, JUAN DE;2013;tarde;11;macrocentro
27;24 DE NOVIEMBRE@GARAY, JUAN DE;2014;mañana;7;macrocentro
27;24 DE NOVIEMBRE@GARAY, JUAN DE;2014;tarde;19;macrocentro
27;24 DE NOVIEMBRE@GARAY, JUAN DE;2015;mañana;12;macrocentro
27;24 DE NOVIEMBRE@GARAY, JUAN DE;2015;tarde;21;macrocentro
27;24 DE NOVIEMBRE@GARAY, JUAN DE;2016;mañana;9;macrocentro
27;24 DE NOVIEMBRE@GARAY, JUAN DE;2016;tarde;29;macrocentro
27;24 DE NOVIEMBRE@GARAY, JUAN DE;2017;mañana;20;macrocentro
27;24 DE NOVIEMBRE@GARAY, JUAN DE;2017;tarde;27;macrocentro
27;24 DE NOVIEMBRE@GARAY, JUAN DE;2018;mañana;10;macrocentro
27;24 DE NOVIEMBRE@GARAY, JUAN DE;2018;tarde;20;macrocentro
27;24 DE NOVIEMBRE@GARAY, JUAN DE;2020;mañana;29;macrocentro
27;24 DE NOVIEMBRE@GARAY, JUAN DE;2020;tarde;55;macrocentro
27;24 DE NOVIEMBRE@GARAY, JUAN DE;2022;mañana;24;macrocentro
27;24 DE NOVIEMBRE@GARAY, JUAN DE;2022;tarde;45;macrocentro
27;24 DE NOVIEMBRE@GARAY, JUAN DE;2023;mañana;22;macrocentro
27;24 DE NOVIEMBRE@GARAY, JUAN DE;2023;tarde;23;macrocentro
28;HUMBERTO 1?@BOEDO;2013;mañana;14;macrocentro
28;HUMBERTO 1?@BOEDO;2013;tarde;16;macrocentro
28;HUMBERTO 1?@BOEDO;2014;mañana;8;macrocentro
28;HUMBERTO 1?@BOEDO;2014;tarde;13;macrocentro
28;HUMBERTO 1?@BOEDO;2015;mañana;11;macrocentro
28;HUMBERTO 1?@BOEDO;2015;tarde;10;macrocentro
28;HUMBERTO 1?@BOEDO;2016;mañana;12;macrocentro
28;HUMBERTO 1?@BOEDO;2016;tarde;13;macrocentro
28;HUMBERTO 1?@BOEDO;2017;mañana;9;macrocentro
28;HUMBERTO 1?@BOEDO;2017;tarde;16;macrocentro
28;HUMBERTO 1?@BOEDO;2019;mañana;23;macrocentro
28;HUMBERTO 1?@BOEDO;2019;tarde;60;macrocentro
28;HUMBERTO 1?@BOEDO;2021;mañana;16;macrocentro
28;HUMBERTO 1?@BOEDO;2021;tarde;57;macrocentro
28;HUMBERTO 1?@BOEDO;2023;mañana;23;macrocentro
28;HUMBERTO 1?@BOEDO;2023;tarde;14;macrocentro
29;MAZA@COCHABAMBA;2013;mañana;1;macrocentro
29;MAZA@COCHABAMBA;2013;tarde;6;macrocentro
29;MAZA@COCHABAMBA;2014;mañana;4;macrocentro
29;MAZA@COCHABAMBA;2014;tarde;18;macrocentro
29;MAZA@COCHABAMBA;2015;mañana;4;macrocentro
29;MAZA@COCHABAMBA;2015;tarde;8;macrocentro
29;MAZA@COCHABAMBA;2016;mañana;6;macrocentro
29;MAZA@COCHABAMBA;2016;tarde;9;macrocentro
29;MAZA@COCHABAMBA;2017;mañana;3;macrocentro
29;MAZA@COCHABAMBA;2017;tarde;12;macrocentro
29;MAZA@COCHABAMBA;2018;mañana;5;macrocentro
29;MAZA@COCHABAMBA;2018;tarde;10;macrocentro
29;MAZA@COCHABAMBA;2020;mañana;16;macrocentro
29;MAZA@COCHABAMBA;2020;tarde;44;macrocentro
29;MAZA@COCHABAMBA;2022;mañana;7;macrocentro
29;MAZA@COCHABAMBA;2022;tarde;28;macrocentro
29;MAZA@COCHABAMBA;2023;mañana;9;macrocentro
29;MAZA@COCHABAMBA;2023;tarde;21;macrocentro
30;CALVO, CARLOS@MAZA;2013;mañana;8;macrocentro
30;CALVO, CARLOS@MAZA;2013;tarde;27;macrocentro
30;CALVO, CARLOS@MAZA;2014;mañana;12;macrocentro
30;CALVO, CARLOS@MAZA;2014;tarde;13;macrocentro
30;CALVO, CARLOS@MAZA;2015;mañana;17;macrocentro
30;CALVO, CARLOS@MAZA;2015;tarde;24;macrocentro
30;CALVO, CARLOS@MAZA;2016;mañana;7;macrocentro
30;CALVO, CARLOS@MAZA;2016;tarde;16;macrocentro
30;CALVO, CARLOS@MAZA;2017;mañana;12;macrocentro
30;CALVO, CARLOS@MAZA;2017;tarde;21;macrocentro
30;CALVO, CARLOS@MAZA;2019;mañana;19;macrocentro
30;CALVO, CARLOS@MAZA;2019;tarde;61;macrocentro
30;CALVO, CARLOS@MAZA;2021;mañana;23;macrocentro
30;CALVO, CARLOS@MAZA;2021;tarde;65;macrocentro
30;CALVO, CARLOS@MAZA;2023;mañana;13;macrocentro
30;CALVO, CARLOS@MAZA;2023;tarde;45;macrocentro
31;SAN JUAN@LINIERS VIRREY;2013;mañana;64;macrocentro
31;SAN JUAN@LINIERS VIRREY;2013;tarde;80;macrocentro
31;SAN JUAN@LINIERS VIRREY;2014;mañana;51;macrocentro
31;SAN JUAN@LINIERS VIRREY;2014;tarde;0;macrocentro
31;SAN JUAN@LINIERS VIRREY;2015;mañana;69;macrocentro
31;SAN JUAN@LINIERS VIRREY;2015;tarde;100;macrocentro
31;SAN JUAN@LINIERS VIRREY;2016;mañana;55;macrocentro
31;SAN JUAN@LINIERS VIRREY;2016;tarde;89;macrocentro
31;SAN JUAN@LINIERS VIRREY;2017;mañana;54;macrocentro
31;SAN JUAN@LINIERS VIRREY;2017;tarde;80;macrocentro
31;SAN JUAN@LINIERS VIRREY;2018;mañana;58;macrocentro
31;SAN JUAN@LINIERS VIRREY;2018;tarde;91;macrocentro
31;SAN JUAN@LINIERS VIRREY;2020;mañana;126;macrocentro
31;SAN JUAN@LINIERS VIRREY;2020;tarde;317;macrocentro
31;SAN JUAN@LINIERS VIRREY;2022;mañana;60;macrocentro
31;SAN JUAN@LINIERS VIRREY;2022;tarde;214;macrocentro
31;SAN JUAN@LINIERS VIRREY;2023;mañana;71;macrocentro
31;SAN JUAN@LINIERS VIRREY;2023;tarde;173;macrocentro
32;INDEPENDENCIA@BOEDO;2013;mañana;29;macrocentro
32;INDEPENDENCIA@BOEDO;2013;tarde;78;macrocentro
32;INDEPENDENCIA@BOEDO;2014;mañana;23;macrocentro
32;INDEPENDENCIA@BOEDO;2014;tarde;63;macrocentro
32;INDEPENDENCIA@BOEDO;2015;mañana;24;macrocentro
32;INDEPENDENCIA@BOEDO;2015;tarde;39;macrocentro
32;INDEPENDENCIA@BOEDO;2016;mañana;35;macrocentro
32;INDEPENDENCIA@BOEDO;2016;tarde;88;macrocentro
32;INDEPENDENCIA@BOEDO;2017;mañana;15;macrocentro
32;INDEPENDENCIA@BOEDO;2017;tarde;57;macrocentro
32;INDEPENDENCIA@BOEDO;2018;mañana;42;macrocentro
32;INDEPENDENCIA@BOEDO;2018;tarde;76;macrocentro
32;INDEPENDENCIA@BOEDO;2020;mañana;73;macrocentro
32;INDEPENDENCIA@BOEDO;2020;tarde;211;macrocentro
32;INDEPENDENCIA@BOEDO;2022;mañana;35;macrocentro
32;INDEPENDENCIA@BOEDO;2022;tarde;156;macrocentro
32;INDEPENDENCIA@BOEDO;2023;mañana;23;macrocentro
32;INDEPENDENCIA@BOEDO;2023;tarde;97;macrocentro
33;ESTADOS UNIDOS@LINIERS VIRREY;2013;mañana;90;macrocentro
33;ESTADOS UNIDOS@LINIERS VIRREY;2013;tarde;176;macrocentro
33;ESTADOS UNIDOS@LINIERS VIRREY;2014;mañana;94;macrocentro
33;ESTADOS UNIDOS@LINIERS VIRREY;2014;tarde;144;macrocentro
33;ESTADOS UNIDOS@LINIERS VIRREY;2015;mañana;99;macrocentro
33;ESTADOS UNIDOS@LINIERS VIRREY;2015;tarde;214;macrocentro
33;ESTADOS UNIDOS@LINIERS VIRREY;2016;mañana;75;macrocentro
33;ESTADOS UNIDOS@LINIERS VIRREY;2016;tarde;122;macrocentro
33;ESTADOS UNIDOS@LINIERS VIRREY;2017;mañana;42;macrocentro
33;ESTADOS UNIDOS@LINIERS VIRREY;2017;tarde;202;macrocentro
33;ESTADOS UNIDOS@LINIERS VIRREY;2019;mañana;140;macrocentro
33;ESTADOS UNIDOS@LINIERS VIRREY;2019;tarde;230;macrocentro
33;ESTADOS UNIDOS@LINIERS VIRREY;2021;mañana;186;macrocentro
33;ESTADOS UNIDOS@LINIERS VIRREY;2021;tarde;231;macrocentro
33;ESTADOS UNIDOS@LINIERS VIRREY;2023;mañana;47;macrocentro
33;ESTADOS UNIDOS@LINIERS VIRREY;2023;tarde;172;macrocentro
34;HUMBERTO 1?@SANCHEZ DE LORIA;2013;mañana;8;macrocentro
34;HUMBERTO 1?@SANCHEZ DE LORIA;2013;tarde;12;macrocentro
34;HUMBERTO 1?@SANCHEZ DE LORIA;2014;mañana;4;macrocentro
34;HUMBERTO 1?@SANCHEZ DE LORIA;2014;tarde;114;macrocentro
34;HUMBERTO 1?@SANCHEZ DE LORIA;2015;mañana;9;macrocentro
34;HUMBERTO 1?@SANCHEZ DE LORIA;2015;tarde;8;macrocentro
34;HUMBERTO 1?@SANCHEZ DE LORIA;2016;mañana;4;macrocentro
34;HUMBERTO 1?@SANCHEZ DE LORIA;2016;tarde;17;macrocentro
34;HUMBERTO 1?@SANCHEZ DE LORIA;2017;mañana;8;macrocentro
34;HUMBERTO 1?@SANCHEZ DE LORIA;2017;tarde;10;macrocentro
34;HUMBERTO 1?@SANCHEZ DE LORIA;2018;mañana;12;macrocentro
34;HUMBERTO 1?@SANCHEZ DE LORIA;2018;tarde;16;macrocentro
34;HUMBERTO 1?@SANCHEZ DE LORIA;2020;mañana;28;macrocentro
34;HUMBERTO 1?@SANCHEZ DE LORIA;2020;tarde;33;macrocentro
34;HUMBERTO 1?@SANCHEZ DE LORIA;2022;mañana;18;macrocentro
34;HUMBERTO 1?@SANCHEZ DE LORIA;2022;tarde;22;macrocentro
34;HUMBERTO 1?@SANCHEZ DE LORIA;2023;mañana;22;macrocentro
34;HUMBERTO 1?@SANCHEZ DE LORIA;2023;tarde;23;macrocentro
35;COCHABAMBA@24 DE NOVIEMBRE;2013;mañana;11;macrocentro
35;COCHABAMBA@24 DE NOVIEMBRE;2013;tarde;13;macrocentro
35;COCHABAMBA@24 DE NOVIEMBRE;2014;mañana;11;macrocentro
35;COCHABAMBA@24 DE NOVIEMBRE;2014;tarde;10;macrocentro
35;COCHABAMBA@24 DE NOVIEMBRE;2015;mañana;11;macrocentro
35;COCHABAMBA@24 DE NOVIEMBRE;2015;tarde;13;macrocentro
35;COCHABAMBA@24 DE NOVIEMBRE;2016;mañana;11;macrocentro
35;COCHABAMBA@24 DE NOVIEMBRE;2016;tarde;7;macrocentro
35;COCHABAMBA@24 DE NOVIEMBRE;2017;mañana;16;macrocentro
35;COCHABAMBA@24 DE NOVIEMBRE;2017;tarde;18;macrocentro
35;COCHABAMBA@24 DE NOVIEMBRE;2019;mañana;13;macrocentro
35;COCHABAMBA@24 DE NOVIEMBRE;2019;tarde;17;macrocentro
35;COCHABAMBA@24 DE NOVIEMBRE;2021;mañana;19;macrocentro
35;COCHABAMBA@24 DE NOVIEMBRE;2021;tarde;18;macrocentro
35;COCHABAMBA@24 DE NOVIEMBRE;2023;mañana;8;macrocentro
35;COCHABAMBA@24 DE NOVIEMBRE;2023;tarde;23;macrocentro
36;SAN JUAN@URQUIZA, Gral.;2013;mañana;36;macrocentro
36;SAN JUAN@URQUIZA, Gral.;2013;tarde;43;macrocentro
36;SAN JUAN@URQUIZA, Gral.;2014;mañana;42;macrocentro
36;SAN JUAN@URQUIZA, Gral.;2014;tarde;28;macrocentro
36;SAN JUAN@URQUIZA, Gral.;2015;mañana;46;macrocentro
36;SAN JUAN@URQUIZA, Gral.;2015;tarde;31;macrocentro
36;SAN JUAN@URQUIZA, Gral.;2016;mañana;32;macrocentro
36;SAN JUAN@URQUIZA, Gral.;2016;tarde;32;macrocentro
36;SAN JUAN@URQUIZA, Gral.;2017;mañana;63;macrocentro
36;SAN JUAN@URQUIZA, Gral.;2017;tarde;43;macrocentro
36;SAN JUAN@URQUIZA, Gral.;2019;mañana;64;macrocentro
36;SAN JUAN@URQUIZA, Gral.;2019;tarde;73;macrocentro
36;SAN JUAN@URQUIZA, Gral.;2021;mañana;59;macrocentro
36;SAN JUAN@URQUIZA, Gral.;2021;tarde;63;macrocentro
36;SAN JUAN@URQUIZA, Gral.;2023;mañana;43;macrocentro
36;SAN JUAN@URQUIZA, Gral.;2023;tarde;41;macrocentro
37;INDEPENDENCIA@SANCHEZ DE LORIA;2013;mañana;24;macrocentro
37;INDEPENDENCIA@SANCHEZ DE LORIA;2013;tarde;107;macrocentro
37;INDEPENDENCIA@SANCHEZ DE LORIA;2014;mañana;20;macrocentro
37;INDEPENDENCIA@SANCHEZ DE LORIA;2014;tarde;87;macrocentro
37;INDEPENDENCIA@SANCHEZ DE LORIA;2015;mañana;32;macrocentro
37;INDEPENDENCIA@SANCHEZ DE LORIA;2015;tarde;104;macrocentro
37;INDEPENDENCIA@SANCHEZ DE LORIA;2016;mañana;23;macrocentro
37;INDEPENDENCIA@SANCHEZ DE LORIA;2016;tarde;100;macrocentro
37;INDEPENDENCIA@SANCHEZ DE LORIA;2017;mañana;15;macrocentro
37;INDEPENDENCIA@SANCHEZ DE LORIA;2017;tarde;101;macrocentro
37;INDEPENDENCIA@SANCHEZ DE LORIA;2019;mañana;60;macrocentro
37;INDEPENDENCIA@SANCHEZ DE LORIA;2019;tarde;78;macrocentro
37;INDEPENDENCIA@SANCHEZ DE LORIA;2021;mañana;47;macrocentro
37;INDEPENDENCIA@SANCHEZ DE LORIA;2021;tarde;61;macrocentro
38;CALVO, CARLOS@24 DE NOVIEMBRE;2013;mañana;55;macrocentro
38;CALVO, CARLOS@24 DE NOVIEMBRE;2013;tarde;82;macrocentro
38;CALVO, CARLOS@24 DE NOVIEMBRE;2014;mañana;71;macrocentro
38;CALVO, CARLOS@24 DE NOVIEMBRE;2014;tarde;109;macrocentro
38;CALVO, CARLOS@24 DE NOVIEMBRE;2015;mañana;70;macrocentro
38;CALVO, CARLOS@24 DE NOVIEMBRE;2015;tarde;135;macrocentro
38;CALVO, CARLOS@24 DE NOVIEMBRE;2016;mañana;35;macrocentro
38;CALVO, CARLOS@24 DE NOVIEMBRE;2016;tarde;102;macrocentro
38;CALVO, CARLOS@24 DE NOVIEMBRE;2017;mañana;51;macrocentro
38;CALVO, CARLOS@24 DE NOVIEMBRE;2017;tarde;81;macrocentro
38;CALVO, CARLOS@24 DE NOVIEMBRE;2018;mañana;56;macrocentro
38;CALVO, CARLOS@24 DE NOVIEMBRE;2018;tarde;127;macrocentro
38;CALVO, CARLOS@24 DE NOVIEMBRE;2020;mañana;82;macrocentro
38;CALVO, CARLOS@24 DE NOVIEMBRE;2020;tarde;158;macrocentro
38;CALVO, CARLOS@24 DE NOVIEMBRE;2022;mañana;73;macrocentro
38;CALVO, CARLOS@24 DE NOVIEMBRE;2022;tarde;124;macrocentro
38;CALVO, CARLOS@24 DE NOVIEMBRE;2023;mañana;54;macrocentro
38;CALVO, CARLOS@24 DE NOVIEMBRE;2023;tarde;71;macrocentro
39;ESTADOS UNIDOS@URQUIZA, Gral.;2013;mañana;25;macrocentro
39;ESTADOS UNIDOS@URQUIZA, Gral.;2013;tarde;21;macrocentro
39;ESTADOS UNIDOS@URQUIZA, Gral.;2014;mañana;30;macrocentro
39;ESTADOS UNIDOS@URQUIZA, Gral.;2014;tarde;39;macrocentro
39;ESTADOS UNIDOS@URQUIZA, Gral.;2015;mañana;29;macrocentro
39;ESTADOS UNIDOS@URQUIZA, Gral.;2015;tarde;23;macrocentro
39;ESTADOS UNIDOS@URQUIZA, Gral.;2016;mañana;21;macrocentro
39;ESTADOS UNIDOS@URQUIZA, Gral.;2016;tarde;23;macrocentro
39;ESTADOS UNIDOS@URQUIZA, Gral.;2017;mañana;25;macrocentro
39;ESTADOS UNIDOS@URQUIZA, Gral.;2017;tarde;13;macrocentro
39;ESTADOS UNIDOS@URQUIZA, Gral.;2018;mañana;21;macrocentro
39;ESTADOS UNIDOS@URQUIZA, Gral.;2018;tarde;31;macrocentro
39;ESTADOS UNIDOS@URQUIZA, Gral.;2020;mañana;36;macrocentro
39;ESTADOS UNIDOS@URQUIZA, Gral.;2020;tarde;109;macrocentro
39;ESTADOS UNIDOS@URQUIZA, Gral.;2022;mañana;28;macrocentro
39;ESTADOS UNIDOS@URQUIZA, Gral.;2022;tarde;73;macrocentro
39;ESTADOS UNIDOS@URQUIZA, Gral.;2023;mañana;10;macrocentro
39;ESTADOS UNIDOS@URQUIZA, Gral.;2023;tarde;24;macrocentro
40;CASTRO BARROS@BELGRANO;2013;mañana;24;macrocentro
40;CASTRO BARROS@BELGRANO;2013;tarde;29;macrocentro
40;CASTRO BARROS@BELGRANO;2014;mañana;29;macrocentro
40;CASTRO BARROS@BELGRANO;2014;tarde;41;macrocentro
40;CASTRO BARROS@BELGRANO;2015;mañana;35;macrocentro
40;CASTRO BARROS@BELGRANO;2015;tarde;23;macrocentro
40;CASTRO BARROS@BELGRANO;2016;mañana;20;macrocentro
40;CASTRO BARROS@BELGRANO;2016;tarde;33;macrocentro
40;CASTRO BARROS@BELGRANO;2017;mañana;25;macrocentro
40;CASTRO BARROS@BELGRANO;2017;tarde;38;macrocentro
40;CASTRO BARROS@BELGRANO;2018;mañana;28;macrocentro
40;CASTRO BARROS@BELGRANO;2018;tarde;52;macrocentro
40;CASTRO BARROS@BELGRANO;2020;mañana;37;macrocentro
40;CASTRO BARROS@BELGRANO;2020;tarde;105;macrocentro
40;CASTRO BARROS@BELGRANO;2022;mañana;37;macrocentro
40;CASTRO BARROS@BELGRANO;2022;tarde;66;macrocentro
40;CASTRO BARROS@BELGRANO;2023;mañana;40;macrocentro
40;CASTRO BARROS@BELGRANO;2023;tarde;42;macrocentro
41;COLOMBRES@VENEZUELA;2013;mañana;20;macrocentro
41;COLOMBRES@VENEZUELA;2013;tarde;19;macrocentro
41;COLOMBRES@VENEZUELA;2014;mañana;14;macrocentro
41;COLOMBRES@VENEZUELA;2014;tarde;21;macrocentro
41;COLOMBRES@VENEZUELA;2015;mañana;17;macrocentro
41;COLOMBRES@VENEZUELA;2015;tarde;7;macrocentro
41;COLOMBRES@VENEZUELA;2016;mañana;20;macrocentro
41;COLOMBRES@VENEZUELA;2016;tarde;17;macrocentro
41;COLOMBRES@VENEZUELA;2017;mañana;24;macrocentro
41;COLOMBRES@VENEZUELA;2017;tarde;24;macrocentro
41;COLOMBRES@VENEZUELA;2019;mañana;17;macrocentro
41;COLOMBRES@VENEZUELA;2019;tarde;31;macrocentro
41;COLOMBRES@VENEZUELA;2021;mañana;21;macrocentro
41;COLOMBRES@VENEZUELA;2021;tarde;26;macrocentro
41;COLOMBRES@VENEZUELA;2023;mañana;5;macrocentro
41;COLOMBRES@VENEZUELA;2023;tarde;33;macrocentro
42;MEDRANO@RIVADAVIA;2013;mañana;41;macrocentro
42;MEDRANO@RIVADAVIA;2013;tarde;62;macrocentro
42;MEDRANO@RIVADAVIA;2014;mañana;36;macrocentro
42;MEDRANO@RIVADAVIA;2014;tarde;60;macrocentro
42;MEDRANO@RIVADAVIA;2015;mañana;33;macrocentro
42;MEDRANO@RIVADAVIA;2015;tarde;73;macrocentro
42;MEDRANO@RIVADAVIA;2016;mañana;34;macrocentro
42;MEDRANO@RIVADAVIA;2016;tarde;72;macrocentro
42;MEDRANO@RIVADAVIA;2017;mañana;47;macrocentro
42;MEDRANO@RIVADAVIA;2017;tarde;89;macrocentro
42;MEDRANO@RIVADAVIA;2019;mañana;76;macrocentro
42;MEDRANO@RIVADAVIA;2019;tarde;156;macrocentro
42;MEDRANO@RIVADAVIA;2021;mañana;47;macrocentro
42;MEDRANO@RIVADAVIA;2021;tarde;63;macrocentro
42;MEDRANO@RIVADAVIA;2023;mañana;45;macrocentro
42;MEDRANO@RIVADAVIA;2023;tarde;83;macrocentro
43;COLOMBRES@YRIGOYEN HIPOLITO;2013;mañana;25;macrocentro
43;COLOMBRES@YRIGOYEN HIPOLITO;2013;tarde;31;macrocentro
43;COLOMBRES@YRIGOYEN HIPOLITO;2014;mañana;20;macrocentro
43;COLOMBRES@YRIGOYEN HIPOLITO;2014;tarde;34;macrocentro
43;COLOMBRES@YRIGOYEN HIPOLITO;2015;mañana;24;macrocentro
43;COLOMBRES@YRIGOYEN HIPOLITO;2015;tarde;27;macrocentro
43;COLOMBRES@YRIGOYEN HIPOLITO;2016;mañana;25;macrocentro
43;COLOMBRES@YRIGOYEN HIPOLITO;2016;tarde;26;macrocentro
43;COLOMBRES@YRIGOYEN HIPOLITO;2017;mañana;20;macrocentro
43;COLOMBRES@YRIGOYEN HIPOLITO;2017;tarde;41;macrocentro
43;COLOMBRES@YRIGOYEN HIPOLITO;2018;mañana;30;macrocentro
43;COLOMBRES@YRIGOYEN HIPOLITO;2018;tarde;45;macrocentro
43;COLOMBRES@YRIGOYEN HIPOLITO;2020;mañana;57;macrocentro
43;COLOMBRES@YRIGOYEN HIPOLITO;2020;tarde;84;macrocentro
43;COLOMBRES@YRIGOYEN HIPOLITO;2022;mañana;34;macrocentro
43;COLOMBRES@YRIGOYEN HIPOLITO;2022;tarde;56;macrocentro
43;COLOMBRES@YRIGOYEN HIPOLITO;2023;mañana;28;macrocentro
43;COLOMBRES@YRIGOYEN HIPOLITO;2023;tarde;45;macrocentro
44;BOEDO@BELGRANO;2013;mañana;30;macrocentro
44;BOEDO@BELGRANO;2013;tarde;53;macrocentro
44;BOEDO@BELGRANO;2014;mañana;32;macrocentro
44;BOEDO@BELGRANO;2014;tarde;28;macrocentro
44;BOEDO@BELGRANO;2015;mañana;24;macrocentro
44;BOEDO@BELGRANO;2015;tarde;36;macrocentro
44;BOEDO@BELGRANO;2016;mañana;27;macrocentro
44;BOEDO@BELGRANO;2016;tarde;31;macrocentro
44;BOEDO@BELGRANO;2017;mañana;24;macrocentro
44;BOEDO@BELGRANO;2017;tarde;44;macrocentro
44;BOEDO@BELGRANO;2019;mañana;77;macrocentro
44;BOEDO@BELGRANO;2019;tarde;105;macrocentro
44;BOEDO@BELGRANO;2021;mañana;33;macrocentro
44;BOEDO@BELGRANO;2021;tarde;46;macrocentro
44;BOEDO@BELGRANO;2023;mañana;13;macrocentro
44;BOEDO@BELGRANO;2023;tarde;44;macrocentro
45;BOEDO@DON BOSCO;2013;mañana;8;macrocentro
45;BOEDO@DON BOSCO;2013;tarde;27;macrocentro
45;BOEDO@DON BOSCO;2014;mañana;13;macrocentro
45;BOEDO@DON BOSCO;2014;tarde;10;macrocentro
45;BOEDO@DON BOSCO;2015;mañana;24;macrocentro
45;BOEDO@DON BOSCO;2015;tarde;27;macrocentro
45;BOEDO@DON BOSCO;2016;mañana;27;macrocentro
45;BOEDO@DON BOSCO;2016;tarde;31;macrocentro
45;BOEDO@DON BOSCO;2017;mañana;24;macrocentro
45;BOEDO@DON BOSCO;2017;tarde;31;macrocentro
45;BOEDO@DON BOSCO;2018;mañana;20;macrocentro
45;BOEDO@DON BOSCO;2018;tarde;60;macrocentro
45;BOEDO@DON BOSCO;2020;mañana;76;macrocentro
45;BOEDO@DON BOSCO;2020;tarde;142;macrocentro
45;BOEDO@DON BOSCO;2022;mañana;35;macrocentro
45;BOEDO@DON BOSCO;2022;tarde;95;macrocentro
45;BOEDO@DON BOSCO;2023;mañana;43;macrocentro
45;BOEDO@DON BOSCO;2023;tarde;68;macrocentro
46;MEDRANO@POTOSI;2013;mañana;71;macrocentro
46;MEDRANO@POTOSI;2013;tarde;86;macrocentro
46;MEDRANO@POTOSI;2014;mañana;65;macrocentro
46;MEDRANO@POTOSI;2014;tarde;71;macrocentro
46;MEDRANO@POTOSI;2015;mañana;80;macrocentro
46;MEDRANO@POTOSI;2015;tarde;201;macrocentro
46;MEDRANO@POTOSI;2016;mañana;63;macrocentro
46;MEDRANO@POTOSI;2016;tarde;73;macrocentro
46;MEDRANO@POTOSI;2017;mañana;128;macrocentro
46;MEDRANO@POTOSI;2017;tarde;77;macrocentro
46;MEDRANO@POTOSI;2018;mañana;120;macrocentro
46;MEDRANO@POTOSI;2018;tarde;84;macrocentro
46;MEDRANO@POTOSI;2020;mañana;137;macrocentro
46;MEDRANO@POTOSI;2020;tarde;225;macrocentro
46;MEDRANO@POTOSI;2022;mañana;105;macrocentro
46;MEDRANO@POTOSI;2022;tarde;153;macrocentro
46;MEDRANO@POTOSI;2023;mañana;84;macrocentro
46;MEDRANO@POTOSI;2023;tarde;90;macrocentro
47;MEDRANO@CORRIENTES;2013;mañana;55;macrocentro
47;MEDRANO@CORRIENTES;2013;tarde;81;macrocentro
47;MEDRANO@CORRIENTES;2014;mañana;71;macrocentro
47;MEDRANO@CORRIENTES;2014;tarde;53;macrocentro
47;MEDRANO@CORRIENTES;2015;mañana;90;macrocentro
47;MEDRANO@CORRIENTES;2015;tarde;53;macrocentro
47;MEDRANO@CORRIENTES;2016;mañana;79;macrocentro
47;MEDRANO@CORRIENTES;2016;tarde;68;macrocentro
47;MEDRANO@CORRIENTES;2017;mañana;110;macrocentro
47;MEDRANO@CORRIENTES;2017;tarde;65;macrocentro
47;MEDRANO@CORRIENTES;2019;mañana;136;macrocentro
47;MEDRANO@CORRIENTES;2019;tarde;158;macrocentro
47;MEDRANO@CORRIENTES;2021;mañana;156;macrocentro
47;MEDRANO@CORRIENTES;2021;tarde;127;macrocentro
47;MEDRANO@CORRIENTES;2023;mañana;198;macrocentro
